CPUE,Steepness,RecProp,Move,DataWts,Natmort,Model,Clatest,Flatest,Fmsy,Frecent,MSY,SB0,SBF0,SBlatest,SBmsy,SBrecent,TBlatest,TBrecent,Flatest_Fmsy,Frecent_Fmsy,SBlatest_SB0,SBlatest_SBF0,SBlatest_SBmsy,SBrecent_SB0,SBrecent_SBF0,SBrecent_SBmsy
NZ,0.9,MoreR2,Diag,05length,HamelCope,N_h09_R2_Vb_D05l_Mhac,5887.61,0.0552744,0.271686,0.055913025,13521.7,85390.9,86981.37,44309.8,14209.7,45621.825,114486,113277.25,0.203449570460016,0.205800170049248,0.518905410295477,0.509417131507586,3.11827835914903,0.534270337939991,0.524501108685688,3.21061141333033
NZ,0.9,MoreR2,Diag,05length,Estimated,N_h09_R2_Vb_D05l_Mest,5880.26,0.0646288,0.266166,0.0655015,11935.8,78793.3,80360.76,37812.3,13254.3,38870.975,97761.7,96540.125,0.242813883065455,0.246092663976616,0.479892325870347,0.470531886458018,2.8528326656255,0.493328430209168,0.483705915673271,2.9327067442264
NZ,0.9,MoreR2,Diag,05weight,HamelCope,N_h09_R2_Vb_D05w_Mhac,5946.9,0.0465998,0.271785,0.0471864,14868.5,94100.9,96239.54,53556.5,15651.8,54814.925,136437,134889.25,0.171458321835274,0.173616645510238,0.569139083685703,0.556491645741449,3.42174701951213,0.582512228894729,0.569567612230898,3.50214831520975
NZ,0.9,MoreR2,Diag,05weight,Estimated,N_h09_R2_Vb_D05w_Mest,5944.12,0.0513532,0.268637,0.052074575,13708.1,88974.3,90997.13,48569.3,14889.4,49646.35,123727,122151.5,0.191162051392772,0.193847366520621,0.545880102456552,0.533745404937496,3.26200518489664,0.557985283390822,0.545581492515203,3.33434188080111
NZ,0.9,MoreR2,Diag,20length,HamelCope,N_h09_R2_Vb_D20l_Mhac,5895.11,0.0566315,0.271881,0.057140775,13270.9,83449.7,85166.64,43105.4,13895.3,44359,111630,110565.25,0.208295173255947,0.210168327319673,0.516543498658473,0.506130099766763,3.10215684440062,0.531565721626321,0.520849478152479,3.19237439997697
NZ,0.9,MoreR2,Diag,20length,Estimated,N_h09_R2_Vb_D20l_Mest,5884.9,0.0696634,0.264231,0.07047485,11274.3,75392.2,77055.88,34925.9,12743.5,35862.175,90541.3,89435.375,0.263645825054592,0.266716812183279,0.463256145861243,0.453254183846839,2.74068348569859,0.475674870875236,0.465404781568908,2.81415427472829
NZ,0.9,MoreR2,Diag,20weight,HamelCope,N_h09_R2_Vb_D20w_Mhac,5784.55,0.0715058,0.271827,0.071677975,11868.3,74575.8,76100.92,33536.1,12418,35014.875,87946,87603.35,0.263056282120613,0.263689681304653,0.449691454868738,0.440679297963809,2.70060396199066,0.469520608562027,0.460111060418192,2.81968714768884
NZ,0.9,MoreR2,Diag,20weight,Estimated,N_h09_R2_Vb_D20w_Mest,5771.94,0.0873567,0.263637,0.087666325,10210.2,68526.9,70201.53,27326.4,11597.5,28508.225,71770.6,71387.325,0.331352200184344,0.332526637004669,0.398768950587288,0.389256473470023,2.3562319465402,0.416015097720749,0.406091220518983,2.45813537400302
NZ,0.9,MoreR2,Diag,Diag,HamelCope,N_h09_R2_Vb_Dbas_Mhac,5890.2,0.0557302,0.271757,0.056326475,13434.8,84715.1,86353.97,43895.3,14100.2,45186.975,113508,112347.25,0.205073650356753,0.207267798069599,0.518152017763067,0.508318262611435,3.11309768655764,0.533399299534558,0.523276173637414,3.20470454319797
NZ,0.9,MoreR2,Diag,Diag,Estimated,N_h09_R2_Vb_Dbas_Mest,5881.85,0.066338,0.265509,0.06719325,11698.4,77564.5,79170.49,36781.3,13069.1,37796.125,95185.6,94003.95,0.249852170736209,0.253073342146594,0.474202760283377,0.464583457801007,2.81437130330321,0.48728638745818,0.47740168085356,2.89202202140928
NZ,0.9,MoreR2,Half1to2,05length,HamelCope,N_h09_R2_V1_D05l_Mhac,5869.22,0.0582534,0.271576,0.058954625,12984.8,82026.5,83567.13,41570.7,13659.2,42748.05,108226,106968.75,0.214501281409256,0.217083339470351,0.506795974471665,0.497452766416652,3.04342128382336,0.521149262738261,0.51154143979816,3.12961593651165
NZ,0.9,MoreR2,Half1to2,05length,Estimated,N_h09_R2_V1_D05l_Mest,5865.37,0.063017,0.268777,0.063837425,12195.6,78794.5,80325.28,38382.3,13193.4,39436,99965.7,98703.3,0.234458305584183,0.237510743106739,0.487119024805031,0.477835869355202,2.90920460230115,0.500491785594172,0.490953781922702,2.98907029272212
NZ,0.9,MoreR2,Half1to2,05weight,HamelCope,N_h09_R2_V1_D05w_Mhac,5928.9,0.049306,0.271684,0.049954925,14214.8,89995.3,92034.21,50077.7,14978.6,51188.125,128481,126884.5,0.1814828992506,0.183871427835279,0.556447947837276,0.544120496063366,3.34328308386632,0.56878664774716,0.55618584654554,3.4174171818461
NZ,0.9,MoreR2,Half1to2,05weight,Estimated,N_h09_R2_V1_D05w_Mest,5927.95,0.0508204,0.270689,0.0515124,13860.6,88456.4,90460.91,48574.6,14750.9,49630.725,124626,123022.25,0.187744607279941,0.19030104658852,0.549136071556157,0.536967846111652,3.29299229199574,0.561075569433077,0.548642778411139,3.36458961826058
NZ,0.9,MoreR2,Half1to2,20length,HamelCope,N_h09_R2_V1_D20l_Mhac,5876.26,0.0596898,0.271768,0.0602527,12749.5,80197.6,81851.65,40432.7,13363.3,41557.475,105513,104397.25,0.219635129963793,0.221706381913985,0.504163466238391,0.49397538107051,3.02565234635157,0.518188511875667,0.507717009980862,3.1098213016246
NZ,0.9,MoreR2,Half1to2,20length,Estimated,N_h09_R2_V1_D20l_Mest,5869.02,0.0685802,0.266584,0.069348725,11431.9,74972.6,76595.47,35106.5,12621,36025.95,91692.2,90552.775,0.257255499204753,0.260138361642109,0.468257736826521,0.458336504756743,2.78159416844941,0.480521550539797,0.470340478359882,2.85444497266461
NZ,0.9,MoreR2,Half1to2,20weight,HamelCope,N_h09_R2_V1_D20w_Mhac,5765.92,0.0749039,0.271707,0.0751009,11469.1,72092.5,73587.76,31632.9,12013.7,32989.575,83635.9,83227.475,0.275678948278844,0.276403994008252,0.438782120192808,0.429866325595452,2.633068912991,0.457600651940216,0.448302475846527,2.74599623762871
NZ,0.9,MoreR2,Half1to2,20weight,Estimated,N_h09_R2_V1_D20w_Mest,5758.01,0.0846922,0.266659,0.084974575,10455.7,68446.9,70034.57,27895,11521.3,29073.125,73832.1,73400.75,0.317604881140333,0.318663817834763,0.407542196943908,0.398303295072705,2.42116775016708,0.424754444686319,0.415125344526282,2.52342400597155
NZ,0.9,MoreR2,Half1to2,Diag,HamelCope,N_h09_R2_V1_Dbas_Mhac,5871.64,0.0587358,0.271646,0.059391675,12903.3,81390,82974.31,41179.2,13556.2,42338.275,107297,106087.25,0.216221847551593,0.218636295031033,0.505949133800221,0.496288550034342,3.03766542246352,0.520190133923086,0.510257632754042,3.12316689042652
NZ,0.9,MoreR2,Half1to2,Diag,Estimated,N_h09_R2_V1_Dbas_Mest,5866.64,0.0649041,0.268032,0.065710425,11920.2,77406.7,78974.74,37206.4,12984.8,38211.775,96998.6,95778.85,0.242150564111748,0.245158880282951,0.480661234750997,0.471117727009927,2.86538106093278,0.493649451533265,0.483848063317461,2.94280812950527
NZ,0.9,MoreR2,Half2to1,05length,HamelCope,N_h09_R2_V2_D05l_Mhac,5946.33,0.0468339,0.272764,0.04737,15437.1,97071.6,98582.72,53821.2,16120.3,55536.225,136612,135433.75,0.171701177574753,0.17366661289613,0.554448468965176,0.54594963498674,3.33872198408218,0.572116097808216,0.563346446517199,3.4451111331675
NZ,0.9,MoreR2,Half2to1,05length,Estimated,N_h09_R2_V2_D05l_Mest,5931.37,0.0683027,0.259776,0.0694327,11409.4,79635.8,81031.28,36763.9,13561.3,37807,93357.8,92128.3,0.262929215939887,0.267279117393447,0.461650413507493,0.453700101985307,2.71094216631149,0.474748793884158,0.466572908634789,2.78785957098508
NZ,0.9,MoreR2,Half2to1,05weight,HamelCope,N_h09_R2_V2_D05w_Mhac,6002.4,0.0392031,0.272828,0.039667375,17164.2,108174,110425.36,65422.9,17957.8,67146.175,163920,162438.75,0.14369162989136,0.14539334305863,0.604793203542441,0.592462637205801,3.64314671062157,0.620723787601457,0.608068427397475,3.73910918932163
NZ,0.9,MoreR2,Half2to1,05weight,Estimated,N_h09_R2_V2_D05w_Mest,5996.66,0.0520941,0.264013,0.05293885,13498.4,91292.5,93135.3,49207.3,15411.9,50329.5,123168,121578.25,0.197316420024772,0.200516073072159,0.539007037818003,0.528342100148923,3.19281204783317,0.551299394802421,0.540391237264496,3.26562591244428
NZ,0.9,MoreR2,Half2to1,20length,HamelCope,N_h09_R2_V2_D20l_Mhac,5954.98,0.0479635,0.272968,0.048392475,15134.7,94777.6,96471.3,52411.9,15748.3,54053.625,133284,132267,0.17571107236013,0.177282593564081,0.552998809845364,0.543290076945164,3.32809890591365,0.570320677037612,0.560307832484894,3.43234666598934
NZ,0.9,MoreR2,Half2to1,20length,Estimated,N_h09_R2_V2_D20l_Mest,5938.07,0.0722147,0.258363,0.073272375,10942.5,77053.5,78559.99,34641.8,13170.2,35587.25,88170.2,87044.7,0.279508675777878,0.283602431462709,0.449581135185293,0.440959832097738,2.6303169276093,0.461851181322068,0.452994584138822,2.70210399234636
NZ,0.9,MoreR2,Half2to1,20weight,HamelCope,N_h09_R2_V2_D20w_Mhac,5849.3,0.0610964,0.272945,0.0613224,13349.3,83526.3,84875.3,40492.5,13877.4,42317.1,104131,103840.25,0.223841433255784,0.224669438897946,0.484787426235808,0.477082260681258,2.91787366509577,0.506632042841596,0.498579681014382,3.04935362531886
NZ,0.9,MoreR2,Half2to1,20weight,Estimated,N_h09_R2_V2_D20w_Mest,5824.28,0.0939666,0.255687,0.09460895,9670.98,69535.5,71141.73,26109.9,11949.8,27255.15,67291.2,66901.55,0.367506365204332,0.370018616511594,0.375490217227172,0.367012441221207,2.18496543875211,0.391960221757232,0.383110587836422,2.28080386282616
NZ,0.9,MoreR2,Half2to1,Diag,HamelCope,N_h09_R2_V2_Dbas_Mhac,5949.33,0.0472104,0.272837,0.047711375,15332.9,96276.9,97856.85,53339.9,15991.4,55029.4,135482,134357,0.17303518217837,0.174871351759475,0.554025939763328,0.545080901337004,3.335536600923,0.571574282096744,0.562345916509677,3.44118713808672
NZ,0.9,MoreR2,Half2to1,Diag,Estimated,N_h09_R2_V2_Dbas_Mest,5933.64,0.0696314,0.259299,0.070739675,11243.6,78712.2,80151.12,36014.2,13420.9,37022.65,91528.1,90334.075,0.268537094242554,0.272811214081042,0.457542795144844,0.449328718051601,2.68344149796213,0.470354659125269,0.461910575922083,2.7585817642632
PICT,0.7,Diag,Diag,05length,HamelCope,P_h07_Rb_Vb_D05l_Mhac,5944.11,0.0433088,0.162238,0.04332255,12489.8,107175,108559.38,59563.5,28401.1,61533.875,148337,147863.5,0.266946091544521,0.267030843575488,0.555759272218335,0.548672072371821,2.09722510747823,0.57414392348962,0.566822277356411,2.16660182176043
PICT,0.7,Diag,Diag,05length,Estimated,P_h07_Rb_Vb_D05l_Mest,5948.97,0.0545269,0.158141,0.054696425,10304.2,93979.5,95443.78,47356.2,25078.1,48725.925,117636,116904.75,0.344799261418607,0.345871247810498,0.503899254624679,0.496168529787902,1.88834879835394,0.518473975707468,0.510519648320718,1.94296717055917
PICT,0.7,Diag,Diag,05weight,HamelCope,P_h07_Rb_Vb_D05w_Mhac,5962.77,0.0409347,0.162346,0.040956675,12904.3,110673,111494.14,63195.4,29329.8,64957.85,156992,156348.75,0.252144801842977,0.252280160890937,0.571010092795894,0.566804676909477,2.15464817352999,0.586934934446523,0.582612234149705,2.21473893446256
PICT,0.7,Diag,Diag,05weight,Estimated,P_h07_Rb_Vb_D05w_Mest,5974.09,0.0592157,0.155155,0.05950465,9491.73,90636.6,91800.67,43963,24311.5,44876.975,108390,107418.75,0.381655119074474,0.383517450291644,0.485046879516663,0.478896286922525,1.80832116488082,0.495130830150292,0.488852368942405,1.84591551323448
PICT,0.7,Diag,Diag,20length,HamelCope,P_h07_Rb_Vb_D20l_Mhac,5946.28,0.0458367,0.162392,0.0457347,11966.7,102174,103862.25,55900.7,27084.3,57744.35,139839,139535.5,0.282259594068673,0.281631484309572,0.547112768414665,0.538219612997022,2.06395217893761,0.565156987100436,0.555970528271822,2.13202298010286
PICT,0.7,Diag,Diag,20length,Estimated,P_h07_Rb_Vb_D20l_Mest,5952.54,0.0608548,0.156941,0.06093875,9493.72,87900.8,89622.38,42143.1,23517.4,43298.825,105094,104445.25,0.387755908271261,0.388290822665843,0.47943932250901,0.470229645764819,1.79199656424605,0.492587382594925,0.483125141287254,1.84113996445185
PICT,0.7,Diag,Diag,20weight,HamelCope,P_h07_Rb_Vb_D20w_Mhac,5898.83,0.051607,0.162292,0.05136845,11223.7,95958.6,97868.71,49421.9,25434.5,51460.125,124001,124084.25,0.317988563823232,0.316518682374978,0.515033566558912,0.504981622829196,1.943104837917,0.536274237014713,0.525807737733541,2.02324107019993
PICT,0.7,Diag,Diag,20weight,Estimated,P_h07_Rb_Vb_D20w_Mest,5899.38,0.0596438,0.159716,0.0594484,9992.69,88750.9,90653.56,42713.9,23628.4,44383.125,107117,107017.5,0.373436599964938,0.372213178391645,0.481278499710989,0.471177304013213,1.80773560630428,0.500086477996279,0.489590535661258,1.87838046588004
PICT,0.7,Diag,Diag,Diag,HamelCope,P_h07_Rb_Vb_Dbas_Mhac,5944.88,0.0441656,0.162293,0.04414205,12304.5,105401,106900.47,58270.6,27933.8,60196.15,145343,144928.5,0.272134965771783,0.271989857849692,0.552846747184562,0.545092084253699,2.08602481581453,0.571115549188338,0.563104633684024,2.15495743507865
PICT,0.7,Diag,Diag,Diag,Estimated,P_h07_Rb_Vb_Dbas_Mest,5950.18,0.0567558,0.15771,0.0569011,9995.49,91662.5,93227.12,45387.1,24482.7,46675.6,112898,112194.5,0.359874453110139,0.360795764377655,0.495154507023046,0.486844386054187,1.85384373455542,0.509211509614073,0.500665471592386,1.90647273380795
PICT,0.7,Diag,Half1to2,05length,HamelCope,P_h07_Rb_V1_D05l_Mhac,5926.49,0.045973,0.162196,0.04599815,11890.1,102089,103450.06,55505.3,27060.5,57253.5,139170,138583.25,0.283441021973415,0.283596081284372,0.543695207123196,0.536541979772656,2.05115574361154,0.560819481041052,0.55344095498833,2.11575913231463
PICT,0.7,Diag,Half1to2,05length,Estimated,P_h07_Rb_V1_D05l_Mest,5929.78,0.0539835,0.159266,0.0541182,10400.3,93285.6,94707.68,47303.4,24851,48647.375,118392,117632.75,0.338951816458001,0.339797571358608,0.50708147881345,0.499467413835921,1.90348074524164,0.521488579159056,0.513658184848367,1.95756206993682
PICT,0.7,Diag,Half1to2,05weight,HamelCope,P_h07_Rb_V1_D05w_Mhac,5945.36,0.0435238,0.162304,0.043551825,12264.7,105253,106095.48,58829.2,27900.5,60381.25,147072,146340.25,0.268162214116719,0.26833488392153,0.558931336874008,0.554492990653325,2.10853568932456,0.573677234853163,0.569121794821042,2.16416372466443
PICT,0.7,Diag,Half1to2,05weight,Estimated,P_h07_Rb_V1_D05w_Mest,5954.68,0.0587825,0.156266,0.059024725,9555.93,89776.4,90907.94,43812.7,24042,44700.85,108807,107819.25,0.376169480245223,0.377719561516901,0.48802023694423,0.481945801433846,1.82234007154147,0.497913148667133,0.491715575119181,1.85928167373763
PICT,0.7,Diag,Half1to2,20length,HamelCope,P_h07_Rb_V1_D20l_Mhac,5928.07,0.0486419,0.162347,0.04854275,11405.9,97440.1,99079.52,52090,25836.5,53725.425,131223,130806.75,0.299616870037635,0.29900614116676,0.53458483724873,0.525739325341907,2.01613995703752,0.551368738332576,0.542245511484109,2.07943897199698
PICT,0.7,Diag,Half1to2,20length,Estimated,P_h07_Rb_V1_D20l_Mest,5933.19,0.060215,0.158098,0.060256125,9581.36,87212.6,88888.34,42127.9,23293.3,43260.75,105842,105170.5,0.380871358271452,0.381131481739174,0.483048320999489,0.473941801590625,1.80858444273675,0.496037843155691,0.486686442788784,1.85721859933972
PICT,0.7,Diag,Half1to2,20weight,HamelCope,P_h07_Rb_V1_D20w_Mhac,5879.79,0.0546692,0.162247,0.05442135,10727.1,91760.6,93603.91,46104.7,24328.8,47936.95,116547,116507.5,0.336950452088482,0.33542284294933,0.502445494035566,0.492551005615043,1.89506675216205,0.522413214386131,0.512125508432287,1.97037872809181
PICT,0.7,Diag,Half1to2,20weight,Estimated,P_h07_Rb_V1_D20w_Mest,5880.28,0.0587078,0.160934,0.0584815,10129.8,88355.1,90197.25,42913.1,23479.1,44567.35,108446,108316.75,0.364794263486895,0.363388096983857,0.485688998144985,0.475769494081028,1.82771486130218,0.504411743068595,0.494109853681792,1.89817113943891
PICT,0.7,Diag,Half1to2,Diag,HamelCope,P_h07_Rb_V1_Dbas_Mhac,5927.04,0.0468815,0.16225,0.04686665,11717.9,100433,101900.45,54294.7,26624.5,56002.925,136359,135831,0.288946070878274,0.288854545454545,0.540606175261119,0.532821003243852,2.03927585494563,0.557614778011212,0.549584668173693,2.10343574527221
PICT,0.7,Diag,Half1to2,Diag,Estimated,P_h07_Rb_V1_Dbas_Mest,5930.94,0.0561668,0.158849,0.056274325,10090.1,90982.4,92503.36,45358.6,24259.6,46622.875,113676,112946.5,0.353586110079384,0.354263010783826,0.498542575267304,0.490345431776748,1.8697175551122,0.512438394678531,0.504012773157645,1.92183197579515
PICT,0.7,Diag,Half2to1,05length,HamelCope,P_h07_Rb_V2_D05l_Mhac,5990.79,0.0370708,0.162723,0.037093675,14258.2,121820,123058.22,71217.5,32261.9,73775.7,175053,174792.25,0.227815367219139,0.227955943535948,0.584612543096372,0.578730132777802,2.20748003062436,0.605612378919718,0.599518666855412,2.28677480247599
PICT,0.7,Diag,Half2to1,05length,Estimated,P_h07_Rb_V2_D05l_Mest,6002.37,0.0557221,0.15577,0.05605505,10111.2,95816.2,97139.87,47505.9,25673.2,48882.925,116199,115413,0.357720356936509,0.359857803171342,0.495802379973324,0.489046361705034,1.85040820778088,0.510173905873955,0.503222054960543,1.90404487948522
PICT,0.7,Diag,Half2to1,05weight,HamelCope,P_h07_Rb_V2_D05w_Mhac,6008.4,0.0350152,0.162829,0.0350465,14758,126025,126615.72,75524.5,33379.1,77848.05,185336,184865,0.215042774935669,0.215235001136161,0.599281888514184,0.596485965565729,2.26262841119143,0.617719103352509,0.61483716239974,2.33223933539251
PICT,0.7,Diag,Half2to1,05weight,Estimated,P_h07_Rb_V2_D05w_Mest,6027.78,0.0592467,0.153137,0.059696825,9477.6,93539.5,94569.46,45059.7,25176,46022.8,109393,108377.75,0.386886905189471,0.389826266676244,0.481718418422164,0.476472002695162,1.78978789323165,0.492014603456294,0.486656051541375,1.82804258023514
PICT,0.7,Diag,Half2to1,20length,HamelCope,P_h07_Rb_V2_D20l_Mhac,5994.23,0.039312,0.162884,0.039239575,13608.7,115711,117333.27,66759.5,30652.8,69149.95,164744,164660.5,0.241349672159328,0.240905030573905,0.576950333157608,0.568973318479916,2.17792501826913,0.597609129641953,0.589346482885886,2.2559097374465
PICT,0.7,Diag,Half2to1,20length,Estimated,P_h07_Rb_V2_D20l_Mest,6007,0.0614074,0.154733,0.0616728,9413.44,90353.8,91946.4,42831.3,24265.4,44016.425,105150,104449,0.396860398234378,0.398575610891019,0.474039830090157,0.465829004724492,1.76511823419354,0.487156323253698,0.478718307622702,1.81395835222168
PICT,0.7,Diag,Half2to1,20weight,HamelCope,P_h07_Rb_V2_D20w_Mhac,5949.85,0.0442661,0.162787,0.04409955,12709.9,108215,110073.81,59093.6,28663.5,61665.5,146127,146433.25,0.271926505187761,0.270903389091267,0.546075867486023,0.53685431620837,2.06163238962444,0.569842443284203,0.560219547229264,2.15135974322745
PICT,0.7,Diag,Half2to1,20weight,Estimated,P_h07_Rb_V2_D20w_Mest,5954.03,0.0617287,0.157054,0.0617219,9707.16,89975.4,91745.79,42306.3,24065.6,43945.65,104445,104271,0.393041246959644,0.392997949749768,0.470198520929054,0.461125246182958,1.75795741639519,0.488418501056956,0.478993641016116,1.82607747157769
PICT,0.7,Diag,Half2to1,Diag,HamelCope,P_h07_Rb_V2_Dbas_Mhac,5992,0.0378309,0.16278,0.03782315,14027.8,119649,121032.68,69641,31690,72139.725,171415,171214.75,0.232405086619978,0.232357476348446,0.582044145793111,0.575390051678604,2.19757021142316,0.602927939222225,0.596035095645242,2.27641921741874
PICT,0.7,Diag,Half2to1,Diag,Estimated,P_h07_Rb_V2_Dbas_Mest,6003.97,0.0576607,0.155416,0.05797415,9855.65,93805.1,95232.78,45806.5,25154.2,47113.55,112185,111427.5,0.371008776445154,0.373025621557626,0.488315667271822,0.480995094336215,1.82102789991333,0.502249344651837,0.4947198853168,1.87298940137234
PICT,0.7,MoreR2,Diag,05length,HamelCope,P_h07_R2_Vb_D05l_Mhac,5911.94,0.0547111,0.162767,0.0550835,10474.6,89802.6,91137.12,45216.8,23741.7,46513.375,115732,114976.75,0.336131402557029,0.338419335614713,0.503513261308693,0.496140321309254,1.90453084656954,0.517951317667863,0.510366961343523,1.9591425635064
PICT,0.7,MoreR2,Diag,05length,Estimated,P_h07_R2_Vb_D05l_Mest,5913.42,0.0564123,0.162127,0.05682295,10219.4,88440.8,89787.53,43870,23406.1,45102.2,112228,111446.75,0.347951297439662,0.350484188321501,0.496038027697624,0.488597915545733,1.87429772580652,0.509970511347704,0.502321424812555,1.92694212192548
PICT,0.7,MoreR2,Diag,05weight,HamelCope,P_h07_R2_Vb_D05w_Mhac,5932.91,0.0510966,0.162832,0.0514411,10872.4,93222.7,94121.66,48726.7,24643.9,49851.6,124065,123158.25,0.313799498870001,0.315915176378108,0.522691361653331,0.517699114104022,1.97723168816624,0.534758165125018,0.529650667019685,2.02287787241467
PICT,0.7,MoreR2,Diag,05weight,Estimated,P_h07_R2_Vb_D05w_Mest,5942.87,0.060572,0.158998,0.061137775,9482.23,86029.7,87079.19,41286.9,22883.8,42096.15,104645,103625,0.380960766802098,0.384519144894904,0.479914494645454,0.474130501213895,1.80419772939809,0.489321129795873,0.483423766344175,1.8395611742805
PICT,0.7,MoreR2,Diag,20length,HamelCope,P_h07_R2_Vb_D20l_Mhac,5915.87,0.0568846,0.162937,0.057118475,10197,86992.2,88552.07,43262,23004,44498.475,111129,110534.75,0.34912021210652,0.350555582832629,0.497308954136118,0.488548714897348,1.88062945574683,0.511522584783463,0.502511968381993,1.93437989045383
PICT,0.7,MoreR2,Diag,20length,Estimated,P_h07_R2_Vb_D20l_Mest,5919.99,0.0616198,0.161164,0.06195215,9573.15,83823.3,85401.14,39977.9,22230.3,41055.375,102551,101880,0.3823422104192,0.384404395522573,0.476930638617186,0.468119043844145,1.79835179912102,0.489784761516189,0.480735678704055,1.84682055572799
PICT,0.7,MoreR2,Diag,20weight,HamelCope,P_h07_R2_Vb_D20w_Mhac,5863.98,0.0647441,0.16288,0.06480515,9577.62,81758.3,83527.76,37714.2,21620.5,39166.175,97410.2,97240.225,0.397495702357564,0.397870518172888,0.461288945587176,0.451516956757849,1.74437223930991,0.479048304575805,0.468900099799157,1.81152956684628
PICT,0.7,MoreR2,Diag,20weight,Estimated,P_h07_R2_Vb_D20w_Mest,5862.41,0.0616819,0.163887,0.061705525,9941.99,83629.6,85393.21,39584.4,22078.6,41136.625,102287,102162.5,0.376368473399354,0.376512627603166,0.473330017123124,0.463554420778889,1.7928854184595,0.491890730076432,0.481731802797904,1.86318992146241
PICT,0.7,MoreR2,Diag,Diag,HamelCope,P_h07_R2_Vb_Dbas_Mhac,5913.27,0.0554526,0.162828,0.055779925,10376.5,88808.1,90227.48,44529.3,23480.6,45804.825,114118,113418,0.340559363254477,0.342569613334316,0.5014103443267,0.493522594225174,1.89642939277531,0.515773054484895,0.507659362757333,1.95075189731097
PICT,0.7,MoreR2,Diag,Diag,Estimated,P_h07_R2_Vb_Dbas_Mest,5915.67,0.0582125,0.161791,0.058600425,9981.01,86732.4,88167.95,42444.2,22970.6,43619.525,108685,107942,0.359800606955888,0.36219829904012,0.489369601210159,0.481401688482039,1.84776192176086,0.502920765480951,0.494732212782536,1.89892841284076
PICT,0.7,MoreR2,Half1to2,05length,HamelCope,P_h07_R2_V1_D05l_Mhac,5897.88,0.0571605,0.162771,0.0575763,10125.1,86840.4,88153.02,42849.5,22960.9,44009.55,110391,109561.75,0.351171277438856,0.353725786534456,0.493428173983538,0.486080907948474,1.86619426938839,0.506786587809361,0.499240411729513,1.91671711474724
PICT,0.7,MoreR2,Half1to2,05length,Estimated,P_h07_R2_V1_D05l_Mest,5896.61,0.0556666,0.163332,0.056048575,10343.1,87981,89282.47,43984.6,23241.1,45198.8,113365,112557.75,0.340818700560821,0.343157342100752,0.499932940066605,0.492645420764009,1.89253520702549,0.513733647037429,0.506244954916682,1.94477886158573
PICT,0.7,MoreR2,Half1to2,05weight,HamelCope,P_h07_R2_V1_D05w_Mhac,5918.95,0.0534569,0.162837,0.0538335,10494.6,90023,90932,46144.7,23800.2,47141.425,118197,117236,0.328284726444236,0.330597468634278,0.512587894204814,0.507463819117582,1.93883664843153,0.523659786943337,0.518425031891963,1.98071549818909
PICT,0.7,MoreR2,Half1to2,05weight,Estimated,P_h07_R2_V1_D05w_Mest,5925.87,0.0602698,0.160086,0.06080495,9532.26,85158.9,86176.43,41059.5,22615,41841.225,104829,103791.5,0.376483889909174,0.379826780605425,0.482151601300627,0.47645858618186,1.81558699977891,0.491331205546338,0.485529802058405,1.85015365907583
PICT,0.7,MoreR2,Half1to2,20length,HamelCope,P_h07_R2_V1_D20l_Mhac,5901.57,0.0593981,0.162941,0.0596674,9866.66,84208.5,85732.14,41017.6,22270.3,42124.525,106059,105390.25,0.364537470618199,0.366190216090487,0.48709572074078,0.478439007821337,1.84180725001459,0.500240771418562,0.491350443369313,1.89151134021544
PICT,0.7,MoreR2,Half1to2,20length,Estimated,P_h07_R2_V1_D20l_Mest,5903,0.0610902,0.162309,0.06139495,9650.75,83135.5,84666.31,39895.6,22009.4,40948.275,103108,102413,0.376382086021108,0.378259677528664,0.479886450433329,0.471209859033658,1.81266186265868,0.492548610401092,0.483643080701167,1.86049029051224
PICT,0.7,MoreR2,Half1to2,20weight,HamelCope,P_h07_R2_V1_D20w_Mhac,5849.34,0.0675001,0.162885,0.067590275,9288.56,79320.1,81034.45,35788.5,20978.3,37109.675,93096.2,92841,0.414403413451208,0.414957024894865,0.451190807878457,0.441645497686478,1.70597712874732,0.467847052638612,0.457949365979531,1.76895530143053
PICT,0.7,MoreR2,Half1to2,20weight,Estimated,P_h07_R2_V1_D20w_Mest,5845.73,0.0604642,0.165201,0.0604665,10111.2,83467.1,85165.52,39949.1,21990.5,41493.725,104024,103869.5,0.366003837749166,0.36601776018305,0.478620917702903,0.469075982862548,1.81665264546054,0.497126712201574,0.48721272411652,1.8868932038835
PICT,0.7,MoreR2,Half1to2,Diag,HamelCope,P_h07_R2_V1_Dbas_Mhac,5899.13,0.0579222,0.162832,0.0582903,10034,85910.9,87303.08,42207,22717,43348.4,108876,108101.75,0.355717549376044,0.357978161540729,0.491288067055519,0.483453733820158,1.85794779240217,0.504573924845392,0.496527728460439,1.90819210283048
PICT,0.7,MoreR2,Half1to2,Diag,Estimated,P_h07_R2_V1_Dbas_Mest,5898.8,0.0575349,0.162977,0.057894375,10087.9,86188.2,87577.99,42487.5,22784.8,43642.375,109612,108843.25,0.353024659921339,0.355230339250324,0.492961913579817,0.48513901723481,1.86472999543555,0.506361369653851,0.498325835064267,1.91541619851831
